gene,lpv_Treated_vs_Initial,lpv_Untreated_vs_Initial,annot,KOG
Acropora_027697,-1.036159815701013,-1.1355879838418135,interferon regulatory factor 1,Transcription
Acropora_027708,-2.8130924785050535,-7.090025915752352,NA,NA
Acropora_027718,1.5540667536492738,1.0693159597462858,Pyridine nucleotide-disulphide oxidoreductase,Energy production and conversion
Acropora_027720,2.9759335321882268,1.7006749382886468,NA,NA
Acropora_027722,9.212087797602916,4.605294163058732,NA,NA
Acropora_027724,2.8889798800804187,5.099617424902297,NA,NA
Acropora_027736,1.6658977381047912,5.2481921893817045,NA,NA
Acropora_027739,-1.5029931817178146,-3.704990874416425,NA,NA
Acropora_027743,-4.017684624576438,-8.293867787443219,NA,NA
Acropora_027746,-5.630633870273095,-9.13623445456194,NA,NA
Acropora_027747,-2.298638747987129,-4.2381682707356925,NA,NA
Acropora_027748,-2.367021269812669,-9.119943544135381,NA,NA
Acropora_027759,4.069784230418044,5.160114295663565,NA,NA
Acropora_027764,-1.1440505459657464,-2.198204211121943,NA,NA
Acropora_027767,-2.023041606395223,-3.1817977062114045,NA,NA
Acropora_027768,1.263393023929388,1.550776375455493,NA,NA
Acropora_027779,-1.9931363007033411,-3.506515467633769,NA,NA
Acropora_027782,-2.457259712490235,-2.688190616384227,zinc ion binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_027787,-2.833655463832939,-2.6386766527800227,Clusterin-associated protein 1,Transcription
Acropora_027789,5.626193037765646,13.445669926439367,embryonic brain development,"Translation, ribosomal structure and biogenesis"
Acropora_027807,-1.6441373581925973,-2.601134112970244,voltage-gated potassium channel activity,"Translation, ribosomal structure and biogenesis"
Acropora_027812,-1.2644170034756,-1.7326314329203294,GTPase activator activity,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_027818,3.2812474208107347,1.1151891868016266,NA,NA
Acropora_027828,3.7433779541619208,3.869745366214815,NA,NA
Acropora_027836,-2.5315989264504313,-1.56663008133259,oxidative phosphorylation uncoupler activity,Energy production and conversion
Acropora_027837,4.100725787183977,7.057475048004497,ribosomal protein,"Translation, ribosomal structure and biogenesis"
Acropora_027842,2.6340381691651555,1.0404415864269456,KR domain,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_027844,-2.1314738891341665,-1.1197756342537089,RNA splicing,RNA processing and modification
Acropora_027862,-2.8891857162897514,-1.1714365761156778,homophilic cell adhesion via plasma membrane adhesion molecules,Carbohydrate transport and metabolism
Acropora_027866,6.72215507207693,5.159545086895673,adenylate cyclase binding,
Acropora_027867,-1.5979710679705657,-1.9730799141145892,NA,NA
Acropora_027869,-3.007069240426218,-3.8371014522530866,NA,NA
Acropora_027872,-14.529514283502447,-1.303492790666571,Neural cell adhesion molecule,Signal transduction mechanisms
Acropora_027878,1.093126514613075,1.3860160381130218,monooxygenase activity,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_027879,3.297080979487903,3.8760738988573564,"Zinc finger, GRF-type containing 1",RNA processing and modification
Acropora_027887,-1.1506393282221534,-1.0387223872678624,"Glycosyl hydrolase family 20, catalytic domain",Carbohydrate transport and metabolism
Acropora_027896,1.112711802950291,1.2875300545037072,Fatty acid desaturase,Lipid transport and metabolism
Acropora_027902,3.952456549493909,5.201718131769585,epidermal growth factor receptor signaling pathway via positive regulation of NF-kappaB transcription factor activity,Signal transduction mechanisms
Acropora_027905,1.1855768866232947,1.5582906170772723,protein K11-linked ubiquitination,Function Unknown
Acropora_027909,-4.1575312102174395,-2.8595845960958375,protein deubiquitination,"Posttranslational modification, protein turnover, chaperones"
Acropora_027916,7.833031876680385,11.18405158211674,"Signal-recognition-particle assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum membrane. SRP9 together with SRP14 and the Alu portion of the SRP RNA, constitutes the elongation arrest domain of SRP. The complex of SRP9 and SRP14 is required for SRP RNA binding","Intracellular trafficking, secretion, and vesicular transport"
Acropora_027917,6.165977161454442,2.880607021875209,[heparan sulfate]-glucosamine N-sulfotransferase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_027920,1.4057452259251848,5.554240332903408,regulation of response to stimulus,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_027921,1.4913415853339909,1.0593365155784422,NA,NA
Acropora_027931,3.15711494998239,4.502374993670279,arachidonate 5-lipoxygenase activity,Amino acid transport and metabolism
Acropora_027934,-5.712543841491891,-3.4355907071490095,Golgi vesicle docking,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_027936,-2.7265382494776564,-2.5686888009244013,neurotrophin receptor activity,Signal transduction mechanisms
Acropora_027937,-2.668133522843039,-2.943193036757959,neurotrophin receptor activity,Signal transduction mechanisms
Acropora_027942,4.163755586886001,10.260616009801378,cellular response to dsDNA,Signal transduction mechanisms
Acropora_027950,1.5979710679705657,2.1642557899925645,7SK snRNA binding,RNA processing and modification
Acropora_027958,-1.1609211291643988,-1.1874284051155157,NA,NA
Acropora_027960,4.416014971046686,1.7840760332180516,NA,NA
Acropora_027961,1.8587969196949778,1.0668746454758111,NA,NA
Acropora_027962,10.824511693968184,13.194954288383268,NA,NA
Acropora_027963,-2.8699989600922384,-3.2855998451237975,lipid transport,Signal transduction mechanisms
Acropora_027967,11.5116403933852,12.724738054544948,NA,NA
Acropora_027981,3.5555932445660945,5.597617173722785,TeTratriCopeptide repeat,Function Unknown
Acropora_027982,2.335586708379545,5.325052291716734,"mitochondrial electron transport, ubiquinol to cytochrome c",Energy production and conversion
Acropora_027986,4.6053714555023175,6.722367398230265,Belongs to the short-chain dehydrogenases reductases (SDR) family,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_027988,-15.016350755273624,-15.428537083448935,NA,NA
Acropora_028006,-3.576907249560736,-1.6357229404975457,neurotransmitter receptor transport postsynaptic membrane to endosome,
Acropora_028016,2.8247901914172506,2.809091383293233,thioredoxin reductase 2,Energy production and conversion
Acropora_028019,2.8699227749310396,3.081101973876069,NA,NA
Acropora_028025,-3.242516435727679,-4.017951161170376,intracellular signal transduction,Function Unknown
Acropora_028029,7.323246984031288,8.250998330294697,NA,NA
Acropora_028032,-1.587257682007256,-1.0420723621356716,CH-like domain in sperm protein,Function Unknown
Acropora_028034,9.847768676346133,12.354719642098372,respiratory chain complex III assembly,Energy production and conversion
Acropora_028035,2.445289572965633,1.2978933445276635,dihydrolipoyllysine-residue acetyltransferase activity,Energy production and conversion
Acropora_028041,-15.49604901597131,-10.430531924273438,NA,NA
Acropora_028047,1.1664913608801943,1.2901765866960426,acyl-Coenzyme A oxidase,Lipid transport and metabolism
Acropora_028054,3.3143676805555438,2.92882385488059,glutamate-cysteine ligase activity,Coenzyme transport and metabolism
Acropora_028055,1.0719928464038364,2.534646819026445,polyadenylation-dependent snoRNA 3'-end processing,"Translation, ribosomal structure and biogenesis"
Acropora_028059,-1.6487451761483751,-4.231962274866971,NA,NA
Acropora_028063,-5.069894336475344,-2.8545316356141184,-,
Acropora_028064,1.6244587271289357,4.5253068123939215,Belongs to the mitochondrial carrier (TC 2.A.29) family,Energy production and conversion
Acropora_028065,2.1488335726397354,3.418857735525898,NA,NA
Acropora_028066,1.7826999897288698,5.73709765056214,ATP synthase,Energy production and conversion
Acropora_028067,3.1393693704602352,6.989506064159187,SH3 domain binding,Signal transduction mechanisms
Acropora_028068,3.232174719606057,5.279656017839671,Dolichol-phosphate mannosyltransferase subunit 3,
Acropora_028072,-2.419199473643215,-2.40331848238892,regulation of brain-derived neurotrophic factor-activated receptor activity,Function Unknown
Acropora_028073,-2.0792670139880625,-1.0178694359536062,granuloma formation,Transcription
Acropora_028074,1.0239866068668262,1.0704124277788996,spliceosomal complex assembly,Signal transduction mechanisms
Acropora_028077,3.4389240849719536,4.059730857285296,NA,NA
Acropora_028087,-2.9469439200023015,-4.815465166606718,NA,NA
Acropora_028092,9.083108445127834,7.798027614148296,cell division,Signal transduction mechanisms
Acropora_028093,3.400816118047404,3.685808561789838,NA,NA
Acropora_028098,-1.7413236147163234,-10.03261128921154,NA,NA
Acropora_028104,3.1436021607595666,4.776318604056827,glucose:sodium symporter activity,Inorganic ion transport and metabolism
Acropora_028110,4.3116832593818595,9.17687327689538,NA,NA
Acropora_028114,-1.7011139335742294,-4.373748778265824,"phosphatase 4, regulatory subunit",Function Unknown
Acropora_028115,1.0768406944283122,6.220224213889245,regulation of calcium-mediated signaling,Signal transduction mechanisms
Acropora_028117,2.1263269003200973,6.118485796517885,phosphatidylethanolamine catabolic process,Lipid transport and metabolism
Acropora_028119,-1.053455262180332,-3.9066135972714493,homophilic cell adhesion via plasma membrane adhesion molecules,Signal transduction mechanisms
Acropora_028121,1.060842130761073,2.828038916525567,OAR domain,Transcription
Acropora_028124,7.822115145785974,7.5492170308417945,NA,NA
Acropora_028132,1.6922121888866446,2.856185186115693,"dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity",Carbohydrate transport and metabolism
Acropora_028134,2.1806133095456857,1.2807594126724027,metanephric glomerular basement membrane development,Extracellular structures
Acropora_028135,-3.881827500392748,-8.053974988996998,NA,NA
Acropora_028139,2.232814838685058,18.879113276571214,calcium ion transport,
Acropora_028148,2.6689779482562477,1.0386213325858653,NA,NA
Acropora_028150,4.917210848997294,6.534475312187118,DBD domain binding,Function Unknown
Acropora_028154,2.2043124041186966,4.16471350393142,NA,NA
Acropora_028157,2.38662675180108,4.189021615215878,NA,NA
Acropora_028163,1.209221138222403,1.9100136320135668,NA,NA
Acropora_028165,2.191496112467432,1.4294142342995124,NA,NA
Acropora_028174,-2.524681542286915,-2.178336515646219,Myotubularin related protein 14,Function Unknown
Acropora_028175,-2.267965706515382,-5.079850253896101,histone H3-K23 acetylation,Cell wall/membrane/envelope biogenesis
Acropora_028179,1.4097079922522708,5.206032637701987,thioredoxin-disulfide reductase activity,Energy production and conversion
Acropora_028180,-4.200037181915126,-4.014976956441436,NA,NA
Acropora_028195,-5.524011151022812,-1.7015879966928102,protein-containing complex scaffold activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_028198,-2.885880678058716,-1.0802094274670668,Belongs to the small GTPase superfamily. Arf family,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_028217,-2.7813723651958218,-3.449269486933049,Leucine Rich repeat,Cytoskeleton
Acropora_028222,3.1652455457567985,6.98561750863929,regulation of transcription by RNA polymerase II,Transcription
Acropora_028226,-2.9180145991056268,-3.1582690677048357,DCP1 decapping enzyme homolog B (S. cerevisiae),
Acropora_028230,1.1120492610948236,1.8124772909558682,calmodulin-dependent protein kinase activity,Signal transduction mechanisms
Acropora_028235,2.023159420056595,2.0336208026361056,PX domain,Defense mechanisms
Acropora_028236,1.4718141823279325,5.661592253947199,NA,NA
Acropora_028238,6.616036370711726,3.857875647497557,NA,NA
Acropora_028261,4.2324062883286,5.025312652719221,NA,NA
Acropora_028268,7.335157209802728,8.090802196124693,NA,NA
Acropora_028270,-10.972481751158979,-7.200749945986994,NA,NA
Acropora_028271,-1.6512638967799445,-6.031503968327921,NA,NA
Acropora_028275,-1.6324098931617954,-4.9696613798337115,mRNA cleavage involved in gene silencing,"Replication, recombination and repair"
Acropora_028278,27.823710326424386,29.72065437580615,G-protein coupled receptor activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_028286,6.97370516049468,17.648020543886627,"Translocon-associated protein, delta subunit precursor (TRAP-delta)","Intracellular trafficking, secretion, and vesicular transport"
Acropora_028288,1.3285356397136912,2.3936459904639906,NA,NA
Acropora_028306,-2.465690082539235,-2.111841562617914,NA,NA
Acropora_028322,1.5518955344101852,3.7573425727839167,Ribonuclease H protein,Function Unknown
Acropora_028327,2.616186311305618,3.313798063484762,NA,NA
Acropora_028331,1.2118756465975855,8.09693585476871,NA,NA
Acropora_028333,-2.0615794302395427,-1.3433589223832068,NA,NA
Acropora_028337,-7.155999702450376,-15.623254293024901,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_028338,-1.0933722569190452,-1.9154369247699248,NA,NA
Acropora_028340,-1.1509893310229518,-1.5930502104631128,NA,NA
Acropora_028342,1.1560924976115101,2.3561467372865095,ubiquitin conjugating enzyme binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_028385,-1.4243019662995697,-1.656104676273238,Cyclin-dependent kinase,Signal transduction mechanisms
Acropora_028388,1.5809358443850332,1.1491631399709055,acylglycerol lipase activity,Nucleotide transport and metabolism
Acropora_028406,-4.400538106571752,-12.506873192887628,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_028407,-3.3862340175642993,-5.614350125836197,NA,NA
Acropora_028408,-1.5709670094549049,-1.3914045678862064,NA,NA
Acropora_028413,-2.667691618253974,-6.138320206431865,NA,NA
Acropora_028416,-2.084435988619824,-2.1796316061441976,NA,NA
Acropora_028435,1.0794822021540078,2.619344912539649,NA,NA
Acropora_028436,2.518601511294402,2.7960623163438534,NA,NA
Acropora_028457,-8.319839705649997,-6.758473681958748,NA,NA
Acropora_028460,1.5849663512657288,2.9323273120405355,Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_028465,-2.9124961855500553,-2.08313120611742,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase",
Acropora_028475,1.1997235320540633,2.678202332400147,NA,NA
Acropora_028481,8.286088777340435,2.2804483301389826,"3-hydroxybutyrate dehydrogenase, type 2","Secondary metabolites biosynthesis, transport and catabolism"
Acropora_028484,-4.804077789949838,-2.4117238699043226,helix loop helix domain,Transcription
Acropora_028487,3.38308740300699,2.43013144757756,Transcription factor,Transcription
Acropora_028488,1.5706514727846324,-4.155128784256467,helix loop helix domain,Transcription
Acropora_028504,-5.93719189393414,-13.897318070373384,fibroblast growth factor-activated receptor activity,Signal transduction mechanisms
Acropora_028506,3.7599744333464704,8.227965486599796,Milk fat globule-EGF factor 8 protein,Signal transduction mechanisms
Acropora_028507,1.344401148588866,2.6829297893108914,Thrombospondin type 1 repeats,Signal transduction mechanisms
Acropora_028511,5.919099972984769,12.078276976960142,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport"
Acropora_028513,-1.1933692504749274,-1.3584887607300178,NA,NA
Acropora_028514,1.9013985066429349,11.585366877691031,regulation of chemokine (C-C motif) ligand 2 secretion,Cell wall/membrane/envelope biogenesis
Acropora_028516,-1.3295562081531667,-5.962773380150787,kinetochore assembly,Function Unknown
Acropora_028517,12.202318056685652,2.456089514817935,DNA repair protein complementing XP-C cells,"Replication, recombination and repair"
Acropora_028520,1.8614075208651448,3.66368125822759,NA,NA
Acropora_028523,2.9566160922551554,4.717173838716311,NA,NA
Acropora_028526,-5.2735195549266765,-3.14408318847828,"BCL (B-Cell lymphoma); contains BH1, BH2 regions",Signal transduction mechanisms
Acropora_028527,-4.382328888682142,-3.8433795028738293,ankyrin repeat,"Translation, ribosomal structure and biogenesis"
Acropora_028530,-1.0562245591085149,-5.101693453097104,NA,NA
Acropora_028533,-1.569235867318538,-3.120705264337848,response to intra-S DNA damage checkpoint signaling,"Replication, recombination and repair"
Acropora_028534,2.3139817129542957,4.817618888443846,Ankyrin repeat,Function Unknown
Acropora_028543,-2.8203686178960585,-9.46030595243085,NA,NA
Acropora_028553,-2.3283207255958414,-3.202031957651294,negative regulation of superoxide anion generation,
Acropora_028555,-6.526392390462676,-8.786600354309375,supervillin,Cytoskeleton
Acropora_028556,-7.200247217668973,-3.1402746090436104,NA,NA
Acropora_028567,-1.5804659280587434,-6.432863808261469,NA,NA
Acropora_028568,-2.03334001395693,-5.398316463212245,NA,NA
Acropora_028570,-8.030031681809787,-11.69910824372654,NA,NA
Acropora_028595,2.7160799978515913,4.882764383634746,NA,NA
Acropora_028598,1.7027201665963076,5.439853617915364,NA,NA
Acropora_028604,-9.924809764034476,-3.5050756990026706,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_028621,2.59664342403944,1.525558299232871,NA,NA
Acropora_028636,10.562910047294867,5.000329937530255,NA,NA
Acropora_028640,1.6759027042136225,3.8760332817878123,renal sodium ion absorption,Function Unknown
Acropora_028642,2.7538335104618756,3.2000020708350894,von Willebrand factor (vWF) type A domain,Signal transduction mechanisms
Acropora_028647,-2.2043124041186966,-1.3980359569484377,NA,NA
Acropora_028648,-1.464092680975255,-1.060182531203735,NA,NA
Acropora_028649,-3.0238914242735544,-1.275793171862254,Ribonuclease H protein,Function Unknown
Acropora_028652,4.130485769656184,8.870258269735858,Chromosome 17 open reading frame 59,Function Unknown
Acropora_028654,3.005003079680261,7.288782965083912,NA,NA
Acropora_028655,-8.224743967070852,-3.7354977060282666,NA,NA
Acropora_028699,23.868177654991243,19.348729428537446,Lipocalin-like domain,Cell wall/membrane/envelope biogenesis
Acropora_028714,2.683596475903963,5.0281978745777405,NA,NA
Acropora_028717,1.2464397514133705,2.554560206130051,NA,NA
Acropora_028755,1.5395056374012182,2.893386599288266,NA,NA
Acropora_028780,2.4940225539032754,4.361744185376384,NA,NA
Acropora_028815,3.77633358789928,5.391325397344295,TPR repeat,
Acropora_028824,2.931188288137391,3.251457873006176,L antigen family member 3,Function Unknown
Acropora_028825,5.308329414816086,10.093436627890016,"Catalyzes the rate-limiting step of the oxidative pentose-phosphate pathway, which represents a route for the dissimilation of carbohydrates besides glycolysis",Carbohydrate transport and metabolism
Acropora_028851,1.2735667166231415,2.770260564821596,NA,NA
Acropora_028893,5.93599831609179,14.64555863935326,NA,NA
Acropora_028913,1.2496754840855044,2.1540233201751997,NA,NA
Acropora_028926,-1.0432880647180331,1.4025748571810626,"TBC1 domain family, member 25",Signal transduction mechanisms
Acropora_028928,-1.2554403510711052,-2.090889675172709,NA,NA
Acropora_028934,1.2402879854990518,4.740434914080481,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family,Cytoskeleton
Acropora_028937,-1.9508592015760657,-1.283040430256741,NA,NA
Acropora_028976,-2.2840700273481187,-4.603447612367516,NA,NA
Acropora_028978,1.5145286610243813,1.352106760170145,THAP domain containing 8,Function Unknown
Acropora_028986,2.4957593033273366,1.4347602010931486,NA,NA
Acropora_028994,15.87370562361369,3.076341204682742,NA,NA
Acropora_028997,-1.4481765908757702,-1.1781385474096342,K02A2.6-like,Amino acid transport and metabolism
Acropora_029087,-4.812776694893626,-3.8285200983676546,NA,NA
Acropora_029089,2.504749544428563,6.830726714426499,NA,NA
Acropora_029114,1.8713614359116133,4.015229423354046,NA,NA
Acropora_029122,4.815347846281737,10.308899871269807,NA,NA
Acropora_029141,-3.8037443409383505,-2.518744709661065,NA,NA
Acropora_029144,1.3978458356703596,1.4877422408974559,NA,NA
Acropora_029156,1.471825263518979,1.111571149928603,NA,NA
Acropora_029159,-1.5709670094549049,-5.883770659076957,chromatin remodeling,Transcription
Acropora_029160,1.298205935239205,3.1155357385876674,production of miRNAs involved in gene silencing by miRNA,Signal transduction mechanisms
Acropora_029193,-1.6599125632070333,-1.1059270647579627,NA,NA
Acropora_029200,2.696802583817621,4.442169393421366,NA,NA
Acropora_029205,5.521657731502895,8.282107539459801,"MAM domain, meprin/A5/mu",Function Unknown
Acropora_029207,1.1130422318365345,2.9161514385943352,NA,NA
Acropora_029214,2.2815097407942377,1.0911371803380203,NA,NA
Acropora_029215,-1.0684727043763607,-7.911414330664932,NA,NA
Acropora_029216,3.154780327318586,4.597866626534319,NA,NA
Acropora_029242,3.2876283086476445,5.685750906010981,NA,NA
Acropora_029274,-4.643099584750744,-4.229023800022368,NA,NA
Acropora_029311,1.72240096016105,3.9021138784126768,protein localization to microtubule organizing center,Signal transduction mechanisms
Acropora_029318,-13.936658236315655,-11.678918716488832,NA,NA
Acropora_029339,2.1938586596492238,3.605606068428715,"Tyrosine kinase, catalytic domain",Signal transduction mechanisms
Acropora_029341,2.398682957392812,2.564953159968496,scavenger receptor activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_029353,2.420437460284051,4.8740694021257,protein import into mitochondrial intermembrane space,Function Unknown
Acropora_029360,1.5924225314993954,2.0336208026361056,Sulfotransferase domain,Function Unknown
Acropora_029369,-6.479637121672168,-4.503287892547678,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_029378,-1.7185144910795573,-2.6597487819568313,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_029392,-5.787669075085275,-1.9217126093943997,regulation of mitotic cell cycle,"Posttranslational modification, protein turnover, chaperones"
Acropora_029405,5.387790547009213,9.310668295159099,NA,NA
Acropora_029409,-8.426032409762048,-9.090370689136744,NA,NA
Acropora_029410,-1.8797399923819194,-3.9426057258595435,NA,NA
Acropora_029412,-1.5541129376736282,-1.511022229121382,NA,NA
Acropora_029413,1.7723097482964816,1.8116257067474886,NA,NA
Acropora_029422,2.1661930800899007,2.6787915961398663,NA,NA
Acropora_029430,-3.818249619871748,-1.9217267668632927,FAM194 protein,Function Unknown
Acropora_029435,1.4864170835888937,4.50886759965021,NA,NA
Acropora_029442,-2.485683862866647,-6.207429739553683,NA,NA
Acropora_029455,-1.7526379821577807,-1.946836599496543,NA,NA
Acropora_029472,1.0485427684913617,3.651956277846865,NA,NA
Acropora_029477,4.506607360370589,10.143059451094178,BH2 domain binding,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_029486,1.237332184329939,4.614641129748891,G/U mismatch-specific uracil-DNA glycosylase activity,"Replication, recombination and repair"
Acropora_029496,1.1499075780932988,2.891114611278768,NA,NA
Acropora_029507,2.1589340379214828,1.0827409575146447,NA,NA
Acropora_029514,1.188994208585023,-3.33663645948595,Belongs to the ligand-gated ion channel (TC 1.A.9) family,Signal transduction mechanisms
Acropora_029527,-2.6645777000858697,-1.3970696895375447,A-type (transient outward) potassium channel activity,Inorganic ion transport and metabolism
Acropora_029532,1.6759027042136225,2.390823816480609,"retrograde transport, plasma membrane to Golgi","Intracellular trafficking, secretion, and vesicular transport"
Acropora_029543,2.8650102157746447,5.210465653713264,"Late endosomal lysosomal adaptor, MAPK and MTOR activator 5",Function Unknown
Acropora_029544,-1.2933886918172075,-2.1203659856637236,NA,NA
Acropora_029559,-7.336623761696211,-7.045993428277825,positive regulation of histone H3-K4 trimethylation,"Translation, ribosomal structure and biogenesis"
Acropora_029560,-1.2700641140673483,-1.0293833338984495,Immunoglobulin C-2 Type,Signal transduction mechanisms
Acropora_029561,1.1084372048429978,2.667829832731416,cortical actin cytoskeleton organization,Function Unknown
Acropora_029565,1.309812365109853,6.588932818384803,26s proteasome non-ATPase regulatory subunit,"Posttranslational modification, protein turnover, chaperones"
Acropora_029578,-2.075641698351899,-5.278894661767549,Carboxypeptidase,"Posttranslational modification, protein turnover, chaperones"
Acropora_029580,-1.4956441583995586,-1.9666199230665815,K02A2.6-like,"Replication, recombination and repair"
Acropora_029596,1.081618746105179,3.9190507706763102,NA,NA
Acropora_029597,-1.2048344327770104,-10.625628201897227,NA,NA
Acropora_029599,-3.5410393818458377,-11.814376042040045,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,Function Unknown
Acropora_029600,-2.009697589012916,-1.1054537914147968,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,Function Unknown
Acropora_029613,-2.547549993962897,-1.5509366102353002,"ATP-dependent microtubule motor activity, minus-end-directed",Cytoskeleton
Acropora_029615,-1.5673175633610301,-1.6562641486396208,A-type (transient outward) potassium channel activity,Inorganic ion transport and metabolism
Acropora_029617,-5.43143194205422,-5.557821570058293,A-type (transient outward) potassium channel activity,Inorganic ion transport and metabolism
Acropora_029621,14.52221837485471,8.802826807580628,Glutathione S-transferase mu,"Posttranslational modification, protein turnover, chaperones"
Acropora_029632,-5.382687905203967,-1.105775839997482,NA,NA
Acropora_029639,-3.25368925133799,-3.3101231707392085,sequence-specific DNA binding,Transcription
Acropora_029657,1.0089415117445653,3.6308531066399112,N-acetylphosphatidylethanolamine-hydrolysing phospholipas activity,Function Unknown
Acropora_029668,3.4510762178970436,7.639687512197145,NA,NA
Acropora_029672,-1.3857809483501664,-2.132921441482854,NA,NA
Acropora_029674,-2.3050184056501717,-1.5480665504976137,Stabilin,Signal transduction mechanisms
Acropora_029675,2.3731811398711846,2.6419562434324217,positive regulation of lamellipodium assembly,Function Unknown
Acropora_029678,-1.1457333268766139,-3.4913813993221625,glucose transmembrane transporter activity,Function Unknown
Acropora_029699,3.35435261710157,7.25480028468831,Quinone oxidoreductase-like protein,Energy production and conversion
Acropora_029700,-1.8144748652576017,-1.860278192989511,Belongs to the ATP guanido phosphotransferase family,Energy production and conversion
Acropora_029704,1.373693219928936,5.500504839694535,NA,NA
Acropora_029709,3.1461261121406556,4.562689709480216,Rap protein signal transduction,Lipid transport and metabolism
Acropora_029718,1.888193788248211,-1.519120564199862,NA,NA
Acropora_029723,-3.5494218725246536,-4.2068894295848756,Transient receptor potential cation channel subfamily V member,
Acropora_029724,-1.6062393924173548,-4.4608120784804814,NA,NA
Acropora_029732,-1.8615618671917358,-2.7578597539844916,regulation of voltage-gated sodium channel activity,Signal transduction mechanisms
Acropora_029735,-4.1075327246198,-13.68102144608424,"Filamin C, gamma",Cytoskeleton
Acropora_029737,-1.2212804412321574,-1.0197049964754203,dense core granule exocytosis,Signal transduction mechanisms
Acropora_029741,-11.602019753571998,-7.339214301952905,ATP binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_029748,3.846734379329061,3.37313017232444,"Regulates the GDP GTP exchange reaction of most RAB proteins by inhibiting the dissociation of GDP from them, and the subsequent binding of GTP","Posttranslational modification, protein turnover, chaperones"
Acropora_029756,1.7541983692613503,7.556305754436881,Belongs to the eukaryotic ribosomal protein eL20 family,"Translation, ribosomal structure and biogenesis"
Acropora_029763,-9.139332823597499,-2.9482805424512497,RNA dependent RNA polymerase,RNA processing and modification
Acropora_029769,1.1246639571068289,2.4055497058751167,BIR domain binding,"Cell cycle control, cell division, chromosome partitioning"
Acropora_029770,-1.7845955014242765,-5.920696728939684,Periphilin 1,Function Unknown
Acropora_029771,-1.1325456068034807,-1.3721887487254698,Chromosome 9 open reading frame 64,Coenzyme transport and metabolism
Acropora_029782,-1.6443017590468834,-3.310382046462473,NA,NA
Acropora_029798,1.802037832965868,5.293051302210718,NA,NA
Acropora_029805,4.0501881473629675,6.131360774351109,Scm-like with four mbt domains,Transcription
Acropora_029808,4.122134040086033,6.0912604851215395,G2 and S phase-expressed protein 1,Function Unknown
Acropora_029811,-1.8019808766181886,-1.4779285038259526,NA,NA
Acropora_029819,-4.302197603281513,-4.032947543794103,demethylase,Transcription
Acropora_029820,3.3884683026346254,2.653076050336889,-,
Acropora_029822,2.5053433541674344,3.9190507706763102,Phosducin,Signal transduction mechanisms
Acropora_029823,2.1509920533630438,1.6903886961672128,Rap guanyl-nucleotide exchange factor activity,Signal transduction mechanisms
Acropora_029825,-3.7199520233771346,-1.6998512074641856,RNA polymerase II transcription regulator recruiting activity,Transcription
Acropora_029826,-4.656092928995005,-9.920308945404875,NA,NA
Acropora_029842,1.4913858497926629,1.160893462169245,MAP kinase tyrosine/serine/threonine phosphatase activity,Defense mechanisms
Acropora_029849,1.4227782387959367,7.216966540341211,intraflagellar transport,Transcription
Acropora_029853,-3.1941665807928183,-3.4442395778125285,NA,NA
Acropora_029855,-5.308329414816086,-6.365387159502989,NA,NA
Acropora_029857,-3.470426723794761,-1.11370710524021,NA,NA
Acropora_029860,-1.2862689220984969,-2.0291367627554466,NA,NA
Acropora_029878,-1.4524982650526392,-4.433737512553895,cohesin loading,
Acropora_029881,-3.110530780096943,-3.5870033513648028,Cytochrome P450 4B1-like,
Acropora_029887,-6.605605690733327,-11.640701029272504,"Histone-lysine N-methyltransferase, H3 lysine-79 specific",Chromatin structure and dynamics
